movieId,imdbId,title,genres,imgurl
6930,0368745,Girlhood (2003),Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjE4MjE1OF5BMl5BanBnXkFtZTcwNjY3NDUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
6932,0323944,Shattered Glass (2003),Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNDI2OTc2MF5BMl5BanBnXkFtZTYwOTA5MjM3._V1_UY268_CR0,0,182,268_AL_.jpg"
6934,0242653,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjM3NTE1Ml5BMl5BanBnXkFtZTYwODM4MDg3._V1_UX182_CR0,0,182,268_AL_.jpg"
6935,0363510,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzlmYmE1NjgtNTE2OC00N2QwLWEyMzEtYjNjYjkzYTlmNzJkXkEyXkFqcGdeQXVyNDY5NjU5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6936,0319343,Elf (2003),Children|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzUxNzkzMzQtYjIxZC00NzU0LThkYTQtZjNhNTljMTA1MDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
6940,0337961,In My Skin (Dans ma Peau) (2002),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MDM4MjMyMl5BMl5BanBnXkFtZTcwMDE2MjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
6942,0314331,Love Actually (2003),Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UX182_CR0,0,182,268_AL_.jpg"
6944,0101862,Father of the Bride (1991),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NzE4NzIxOV5BMl5BanBnXkFtZTgwODg2NjIyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6945,0373175,My Architect: A Son's Journey (2003),Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMDc1OTY3NV5BMl5BanBnXkFtZTcwMDM4NDEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
6947,0311113,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NjYyMDM5NV5BMl5BanBnXkFtZTYwOTU5MDY2._V1_UX182_CR0,0,182,268_AL_.jpg"
6950,0338188,"Missing, The (2003)",Adventure|Thriller|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWM1ZmU5NWItZDM0ZC00MTk5LThiMTktZGUxOThjNzI5NTcyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
6951,0312528,"Cat in the Hat, The (2003)",Children|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDU3MTYyMF5BMl5BanBnXkFtZTYwODgyODc3._V1_UX182_CR0,0,182,268_AL_.jpg"
6952,0348836,Gothika (2003),Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNDA4OTAxNF5BMl5BanBnXkFtZTcwMTI5NjQzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
6953,0315733,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
6954,0338135,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyODI5OTM3M15BMl5BanBnXkFtZTcwMjY5MzQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
6957,0307987,Bad Santa (2003),Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4Njg1MDcwN15BMl5BanBnXkFtZTYwMzAxNjM3._V1_UX182_CR0,0,182,268_AL_.jpg"
6958,0338094,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3NDUwNzAxNzZeQTJeQWpwZ15BbWU3MDQyMTUwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6959,0300556,Timeline (2003),Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5OTAyNDE3NV5BMl5BanBnXkFtZTYwOTkzMzE3._V1_UY268_CR0,0,182,268_AL_.jpg"
6961,0104237,Damage (Fatale) (1992),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjBjMDEwMTgtOWMxOS00YTc4LTllNWMtNDZmNTQxYjgxM2Q5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
6963,0293088,Devil's Playground (2002),Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc2MzAzNjI0NF5BMl5BanBnXkFtZTcwODc5NjAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
6964,0088987,Dance with a Stranger (1985),Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIyNjIzOTE5N15BMl5BanBnXkFtZTgwODIxOTc0MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6966,0099365,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MzUxMjk4NF5BMl5BanBnXkFtZTgwNTEzNDk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6970,0050307,Desk Set (1957),Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTEzNWE4Y2YtMmJiNy00ZTBhLTlhMzItNDhmMTFiOGQxMjZjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
6971,0101829,Europa (Zentropa) (1991),Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MzI5Mjg4M15BMl5BanBnXkFtZTcwMTY1NjcwMg@@._V1_UY268_CR4,0,182,268_AL_.jpg"
6974,0099615,"Freshman, The (1990)",Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjMzZGE4YTctMzUxOS00OTYzLWI4YTAtNTdkZDFjYWQ5OGY4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
6975,0119167,Funny Games (1997),Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZhZDlmZDMtMDk5OC00YjhiLTgxOTAtYWEwMzhiMjJhMmEwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR3,0,182,268_AL_.jpg"
6977,0102526,New Jack City (1991),Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGZlYzg3NjEtMmFhOS00NTA3LWJlOTktMjFhOWNkMjc0YjBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
6978,0102943,Slacker (1991),Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjc4ZTBiOTYtYjYwYi00ZWQwLWJlOTQtZTI0OTFiMzNmYzVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
6979,0086567,WarGames (1983),Drama|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMTE3OTk3NF5BMl5BanBnXkFtZTcwOTkwNDc3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
6981,0048452,"Ordet (Word, The) (1955)",Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTNkYzgxNzQtYmRlZS00YjllLWE1Y2UtYzA2YTZmYTQyMGUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR9,0,182,268_AL_.jpg"
6982,0043686,Forbidden Games (Jeux interdits) (1952),Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE4NTc0MDc1NV5BMl5BanBnXkFtZTgwODAxMTEyNTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6983,0036969,Jane Eyre (1944),Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwMzE3MTY1OV5BMl5BanBnXkFtZTgwMDgxNjAxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6985,0019254,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDM0NzdhMGItM2Y2Yy00MzM4LTgwY2YtYzQwYWQ5YzRiZDdhXkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_UY268_CR22,0,182,268_AL_.jpg"
6986,0016641,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNzIwNDMwMl5BMl5BanBnXkFtZTgwNjExMTYxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6987,0010323,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NzIxOTcxM15BMl5BanBnXkFtZTgwMjY0ODgwNzE@._V1_UY268_CR6,0,182,268_AL_.jpg"
6989,0085615,Gorky Park (1983),Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDQ4Njg0Ml5BMl5BanBnXkFtZTYwNzE2Njc5._V1._CR1,46,294,427_UY268_CR1,0,182,268_AL_.jpg"
6990,0079240,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWE4M2UwNWEtODFjOS00M2JiLTlhOGQtNTljZjI5ZTZlM2MzXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
6991,0087365,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MzcwOTg4MF5BMl5BanBnXkFtZTgwOTQwMzQxMDE@._V1_UY268_CR1,0,182,268_AL_.jpg"
6992,0109951,Guarding Tess (1994),Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDgzNjQwNF5BMl5BanBnXkFtZTcwMjA2MDcxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
6993,0091167,Hannah and Her Sisters (1986),Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTk0Njc4Nl5BMl5BanBnXkFtZTcwODc5MjkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
6995,0065832,Hercules in New York (1970),Action|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDE2MDRmMjQtNGM0NC00N2U4LWI2ZGYtM2I2MzIyNzY5NjlmXkEyXkFqcGdeQXVyNDIwODAwNzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
6996,0102034,Highlander II: The Quickening (1991),Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTFmZTY1ZWQtNjE3Mi00YTg3LWI0OGQtZGQxODIyZTQ3OTJmXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
6997,0104427,Hoffa (1992),Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDg2MTQ0YzYtNmVhMy00OTA4LTg2YzgtNGI2M2ViNGIwODYwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
6999,0104452,Housesitter (1992),Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM1NjA4ZjktZTAwNy00NzBiLWEzZjYtZWI1YmJiMDUwYmI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7000,0102070,Hudson Hawk (1991),Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc3OGExYzYtMGE0NS00YmVlLWEzOWQtNTZiMjkxZWMzYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR0,0,182,268_AL_.jpg"
7001,0077745,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MTgxMTY2MF5BMl5BanBnXkFtZTgwODg0NTc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
7002,0100151,Mindwalk (1990),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMjY2NDQzM15BMl5BanBnXkFtZTcwNDg3NTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7003,0102181,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4Mjk4NTgwNF5BMl5BanBnXkFtZTcwMTQ0MDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
7004,0099938,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyMTIyOTc0N15BMl5BanBnXkFtZTgwODY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
7005,0102216,King Ralph (1991),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA3NTI1OTM4N15BMl5BanBnXkFtZTcwNDMwNDAzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
7007,0102266,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2QxYjAwNDUtYWIzMC00ZTg3LTg5YjMtOGM4YzAyZmUxMzI2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
7008,0070849,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2I5ODUxYjMtMmJjYy00NjJjLWE5YWYtNWJkYjBiNzJjOTMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7009,0104756,Lorenzo's Oil (1992),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5OTcxMzI0M15BMl5BanBnXkFtZTcwNzAwNDAzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
7010,0101316,"Lover, The (Amant, L') (1992)",Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWFhZjZkOWYtZWVkMy00MDNmLWJkMmMtMWY2Njk0YTBjNTIwXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR9,0,182,268_AL_.jpg"
7011,0091495,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDM3MzEyMDMtMjZjYy00ODc0LWJjYWItYjdiNjgzYzc3OTBlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg"
7012,0100201,Mr. Destiny (1990),Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQyOTQyOTEyOV5BMl5BanBnXkFtZTcwNTEzNDUxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
7013,0048424,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjN2M2MzYtZGEwMi00Mzc5LWEwYTMtODM1ZmRiZjFiNTU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
7016,0093692,Over the Top (1987),Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmM1NDRjNGMtY2VjOS00YzYzLWJiYjAtNzlkZmM2MzRiZGRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR1,0,182,268_AL_.jpg"
7017,0105104,Passenger 57 (1992),Action|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg1MGFmNjItNWRiZi00ZGQ3LWEwYjAtMTFiMjEwMzgyYmU5L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
7018,0100404,Presumed Innocent (1990),Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyODU4NjQwMV5BMl5BanBnXkFtZTgwMTkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
7020,0102721,Proof (1991),Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MTM0NzM1NF5BMl5BanBnXkFtZTgwNjc2MzgzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
7022,0266308,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWI1YmQ0ZTctZWM2YS00YWE3LWE0NWUtNGE5YTFiNDlhOTY4L2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR4,0,182,268_AL_.jpg"
7023,0107156,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1NDg2MTQxN15BMl5BanBnXkFtZTcwNTYwNTc3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7024,0073650,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMDQ4NTY2Nl5BMl5BanBnXkFtZTcwMjk2NDQ3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
7025,0102443,"Midnight Clear, A (1992)",Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BODZiYTkyMWItNDM0Yy00YTY3LTljNmUtOGNjY2Y4ODg3OGJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
7026,0094072,Summer School (1987),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTllNDllODAtOTVkOC00NGYzLWFkMTItZGY2YThlMWM3YWM2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7027,0090022,Silverado (1985),Action|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTljNTE5YmUtMGEyZi00ZjI4LWEzYjUtZDY2YWEwNzVmZjRkXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
7028,0100449,Quick Change (1990),Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NjAyODgyMV5BMl5BanBnXkFtZTYwOTM1MzQ5._V1_UX182_CR0,0,182,268_AL_.jpg"
7029,0076590,Rabid (1977),Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmNjNGY5ZTEtODQ2Yi00ZTFiLTg3YjAtYWQ4NWU1YmZjODY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7034,0150662,Show Me Love (Fucking Åmål) (1998),Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDVlZmEwNzEtYmI4MC00ZGI5LWE4Y2QtYjBjYzQ2NDMxNTE4XkEyXkFqcGdeQXVyMTMwOTMzNzU@._V1_UY268_CR2,0,182,268_AL_.jpg"
7036,0090142,Teen Wolf (1985),Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGFmZTFhYjktMmYyZi00ZmE4LWI0NGEtMDY2MGEzMDY0YjdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7038,0210358,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNjE4OTE4N15BMl5BanBnXkFtZTcwMzEzNjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7040,0090180,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzOGQwMDktYWE3ZS00MTUzLTkxNDctN2I1NTlmYWI2NDBiL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR0,0,182,268_AL_.jpg"
7042,0090563,Betty Blue (37°2 le matin) (1986),Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTE4ZjQ2NDYtN2RiMi00NDA0LTg0ZjQtYmVhNDdkYTc0ODcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg"
7043,0056663,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NDg4MDgwM15BMl5BanBnXkFtZTgwMDQyNzk4MjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
7044,0100935,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxYmJhMTMtNmZlZi00ZWJlLTlmMjctOTg5ZTg4MzZmOWM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7045,0100944,"Witches, The (1990)",Children|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MDg5NzAyMV5BMl5BanBnXkFtZTgwNzU5Mzk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
7046,0094332,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTA4ZGRlNDEtNDliMi00NmI0LThlYjctYmViMjI0MDlmOWU2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7048,0119807,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDI4ZGFmMjUtMjU5ZS00ZDEwLWJlNjMtZTc3MDMwNzBhODhjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7050,0027630,Follow the Fleet (1936),Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTQzOWMyNGMtMjVkMS00ZDE5LWE1NTItMTkzNjZlMDE3NmM5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7051,0059903,"What's New, Pussycat (1965)",Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzI4MDg1OV5BMl5BanBnXkFtZTcwNTQ2Mzg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7055,0028333,Swing Time (1936),Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDkyOWIwNzUtN2FiYy00NGQyLTlhZTMtMzk2ZDRlYjY5NzM5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
7056,0022286,"Public Enemy, The (1931)",Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmJhZTU2NjEtZWM4MC00ZWU3LWEyOWUtMDgxNzI4ZTllYjcwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
7058,0039566,Life with Father (1947),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGI0YjUzOTItYTNlYS00N2IxLTlmZWUtZmQ5N2MwMTk3ZTMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
7059,0037120,National Velvet (1944),Children|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDAzMGEwYWEtOGUyNi00Y2NjLWE1YjktZTMyM2ExYjUzYjk1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
7060,0070239,Jesus Christ Superstar (1973),Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjdhNDBhNDYtZGY4YS00NTdmLWEzNWUtOTVkMmUwODg3MzRlXkEyXkFqcGdeQXVyNjQ1Mzc4OTg@._V1_UY268_CR2,0,182,268_AL_.jpg"
7061,0031210,Dark Victory (1939),Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmRlOWMxNGEtMDJmZS00YTkyLTg2MzItNjA4ODM2MmQzZDljXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7062,0055798,Birdman of Alcatraz (1962),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDc3MjIyMV5BMl5BanBnXkFtZTcwMTEyNDcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7063,0068182,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
7064,0038348,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxODUzNzI5OF5BMl5BanBnXkFtZTgwMzg1MDM5MTE@._V1._CR28.883331298828125,21.533340454101562,331,457_UY268_CR6,0,182,268_AL_.jpg"
7065,0004972,"Birth of a Nation, The (1915)",Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0ODUwNDc3NV5BMl5BanBnXkFtZTgwNDE3NTU4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
7067,0059229,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDExMDAzOF5BMl5BanBnXkFtZTYwMzg0MDY5._V1._CR0,1,276,432_UX182_CR0,0,182,268_AL_.jpg"
7068,0054632,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTdiNjI0NjItMzE2MS00YTJhLTk0N2MtMDEyOTg3ZDBkNDRjXkEyXkFqcGdeQXVyNTc1NDM0NDU@._V1_UY268_CR5,0,182,268_AL_.jpg"
7069,0067372,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQyOWFlYzctZmZmOC00ZjQ2LWExNGEtNWU3NDU4NDNiNTI1XkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_UY268_CR3,0,182,268_AL_.jpg"
